workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,native-country,income,age_bin,hours_bin
4,34446,11,15,4,8,1,4,0,0,0,39,0,0,0
2,177265,11,15,4,8,3,4,0,0,0,39,0,0,2
4,142977,15,1,0,3,1,4,1,0,0,39,0,1,3
4,241350,11,15,2,6,0,4,1,0,0,39,1,2,2
4,154882,14,6,6,8,1,4,1,0,0,39,0,1,1
4,60562,6,11,4,8,3,4,0,0,0,39,0,0,0
4,142566,11,15,4,12,1,4,1,0,0,39,0,0,1
4,176162,9,4,4,6,3,4,1,0,0,39,0,0,1
4,186303,15,1,2,4,0,4,1,15024,0,2,1,3,2
4,237671,15,1,2,13,5,4,0,0,0,39,1,2,1
0,184416,0,12,4,0,3,2,1,0,0,39,0,0,1
4,68624,11,15,2,4,0,4,1,0,0,39,0,3,2
4,229504,11,15,2,3,0,4,1,0,0,39,0,1,2
4,340591,0,12,2,6,0,4,1,3942,0,39,0,3,1
4,262208,15,1,4,8,1,2,0,0,0,23,0,1,1
4,236008,8,2,0,10,4,4,0,0,0,39,0,1,1
2,214284,9,4,6,10,4,1,0,0,0,24,0,2,0
4,169496,9,4,2,4,0,4,1,0,0,39,1,1,2
0,205940,15,1,4,0,3,4,0,0,0,39,0,0,1
4,195179,15,1,4,12,3,4,1,0,0,39,0,0,1
4,469697,15,1,2,3,3,4,1,0,0,39,0,0,1
0,140242,15,1,4,0,3,4,0,0,0,39,0,0,0
4,214415,15,1,5,10,4,2,0,0,0,39,0,2,1
4,452283,11,15,0,12,3,4,0,0,0,39,0,1,1
4,244172,11,15,2,6,0,4,1,0,0,39,0,2,1
4,231972,1,13,4,1,3,4,0,0,0,39,0,0,0
4,412296,11,15,2,3,0,4,1,0,0,26,1,2,1
4,30497,8,2,2,13,0,4,1,0,0,39,0,1,1
6,189216,11,15,0,14,1,4,1,0,0,39,0,3,3
4,268292,11,15,2,3,0,4,1,0,0,39,0,2,2
4,69306,15,1,0,3,4,4,0,0,0,39,0,2,1
7,111224,9,4,0,7,1,2,1,0,0,39,0,3,1
7,309348,15,1,4,1,1,4,0,0,0,39,0,0,0
0,174995,11,15,2,0,0,4,1,0,0,2,0,4,0
4,210781,15,1,4,1,3,4,0,0,0,39,0,0,1
4,286750,1,13,5,7,1,2,1,0,0,39,0,2,1
6,321274,9,4,2,5,0,4,1,0,0,39,0,2,2
4,192936,11,15,0,1,4,4,0,0,0,39,0,1,1
4,72743,11,15,3,1,1,4,0,0,0,39,0,3,2
4,187861,11,15,5,14,4,4,0,0,0,39,0,2,2
4,179579,11,15,2,14,0,4,1,0,0,39,0,1,1
4,663394,11,15,2,5,0,2,1,0,0,39,0,1,1
4,302422,15,1,4,7,3,4,1,0,0,39,0,1,1
0,154373,11,15,2,0,5,4,0,0,0,39,0,0,1
2,37353,12,5,2,4,0,4,1,0,0,39,1,2,1
6,109609,15,1,5,3,1,4,1,0,0,39,0,1,1
4,184402,11,15,0,8,1,4,1,0,0,39,0,2,1
4,224640,15,1,4,1,3,4,0,0,0,39,0,0,1
4,405526,11,15,4,6,3,4,1,0,0,39,0,0,1
4,36385,12,5,4,10,1,4,1,0,2258,39,0,1,2
4,147884,11,15,4,1,3,4,0,0,0,39,0,0,1
4,164231,1,13,5,10,3,4,1,0,0,39,0,0,1
4,383306,9,4,4,12,1,4,1,0,0,39,0,0,1
4,417668,11,15,4,6,3,4,1,0,0,39,0,0,1
4,161007,11,15,4,7,3,4,1,0,0,39,0,0,1
7,99823,15,1,2,11,0,4,1,0,0,39,0,3,1
4,37379,9,4,4,13,1,4,0,0,0,39,0,0,2
4,148645,11,15,4,7,3,4,0,0,0,39,0,1,1
4,180477,12,5,4,10,1,4,1,0,0,39,1,2,2
4,123147,15,1,4,13,1,4,0,4865,0,39,0,1,1
4,111415,9,4,2,4,0,4,1,0,0,39,1,1,2
2,107327,8,2,0,10,4,4,0,0,0,39,0,2,1
2,146565,7,3,0,8,1,4,0,4865,0,39,0,3,1
4,267556,11,15,2,3,0,4,1,4064,0,39,0,2,1
4,284871,9,4,2,4,0,4,1,0,1887,39,1,2,1
4,194690,6,11,4,8,3,4,1,0,0,26,0,1,2
1,145983,15,1,2,13,5,4,0,0,0,39,0,1,1
4,163998,11,15,2,12,0,4,1,99999,0,39,1,3,2
4,128478,11,15,2,14,0,4,1,0,0,39,0,2,3
4,250647,15,1,4,1,2,4,1,0,0,27,0,0,1
4,226949,11,15,0,1,4,4,0,0,0,39,0,3,1
4,157901,1,13,2,8,0,0,1,0,0,39,0,2,1
6,33863,11,15,2,5,0,4,1,0,0,39,1,3,2
2,40444,12,5,4,10,1,4,1,0,0,39,0,1,2
4,54373,15,1,2,12,0,4,1,0,0,39,0,3,1
4,52753,11,15,4,3,1,4,1,0,1504,39,0,0,1
6,104423,15,1,2,4,2,4,1,4386,0,39,1,1,2
2,305714,11,15,4,8,4,2,0,0,0,39,0,2,3
2,167440,11,15,2,14,0,4,1,0,0,39,0,2,0
4,291529,0,12,6,7,1,4,1,0,0,39,0,3,2
4,243380,15,1,2,1,0,4,1,0,0,39,0,2,1
4,38619,1,13,4,7,1,4,1,0,0,39,0,0,0
4,230684,9,4,2,10,0,4,1,5013,0,39,0,2,1
4,132601,15,1,2,4,0,4,1,0,0,39,0,1,2
4,193285,11,15,2,8,5,2,0,5013,0,39,0,2,1
4,279156,11,15,2,4,0,4,1,7298,0,39,1,3,1
4,339372,15,1,4,12,1,4,1,0,0,39,0,1,1
4,101265,15,1,0,1,4,4,0,0,0,39,0,3,2
4,117789,9,4,4,10,1,4,0,0,0,39,0,0,2
4,312667,6,11,2,3,0,4,1,0,0,39,0,1,1
6,255503,1,13,0,4,1,4,1,0,0,39,0,2,2
4,221955,6,11,4,6,2,4,1,0,0,26,0,0,1
4,139190,11,15,4,3,3,4,1,0,0,39,0,0,2
4,185556,12,5,2,10,0,4,1,0,1887,39,1,1,1
1,84278,9,4,2,4,0,4,1,0,0,39,1,3,2
4,114580,11,15,2,4,5,4,0,0,0,39,1,2,1
4,185405,11,15,2,1,0,4,1,0,0,39,1,2,2
6,199539,11,15,2,14,0,4,1,0,0,39,0,1,3
4,346480,11,15,4,1,1,4,0,0,0,39,0,0,2
2,349431,11,15,2,3,0,4,1,4386,0,39,1,3,1
4,219619,11,15,4,12,2,4,1,0,0,39,0,1,2
2,127491,11,15,5,1,1,4,0,5721,0,39,0,1,1
6,253899,9,4,0,12,1,4,1,0,0,39,0,1,1
4,155232,9,4,0,11,1,2,1,0,0,39,1,1,2
4,182437,9,4,4,10,1,4,1,0,0,39,1,2,2
4,530454,11,15,4,8,1,4,0,0,0,39,0,0,2
4,101430,1,13,0,6,4,2,0,0,0,39,0,2,1
2,358668,10,7,2,10,0,4,1,0,0,39,1,2,2
4,90668,0,12,4,8,1,4,0,0,0,39,0,1,1
4,126141,9,4,2,4,0,4,1,0,0,39,1,2,1
4,238355,4,9,2,5,0,4,1,0,0,26,0,2,1
4,194031,15,1,4,8,3,4,0,0,0,39,0,0,0
4,117833,9,4,4,10,1,4,0,0,1876,39,0,0,1
4,249686,14,6,5,10,1,4,1,0,0,39,1,2,2
6,219591,15,1,2,3,0,4,1,0,0,39,0,2,1
4,221757,11,15,2,7,0,4,1,0,0,39,0,0,1
4,80625,9,4,4,4,1,4,1,0,0,39,0,1,1
4,185407,9,4,2,4,0,4,1,0,0,39,1,3,2
4,163110,9,4,2,3,0,4,1,0,0,39,1,1,2
0,24504,11,15,4,0,1,4,1,0,0,39,0,1,1
4,159187,9,4,2,10,0,4,1,0,1902,39,1,1,2
4,100462,8,2,4,4,3,4,0,2174,0,39,0,0,2
4,192936,9,4,4,10,1,4,0,0,0,39,0,1,1
4,145011,15,1,4,3,3,4,1,0,0,39,0,1,1
5,181196,15,1,2,4,0,4,1,0,0,39,1,3,1
6,37778,12,5,2,5,0,4,1,0,0,39,0,2,3
4,60288,12,5,4,12,3,4,0,0,0,39,0,1,1
6,84231,15,1,2,8,0,4,1,0,0,39,0,3,2
4,52028,3,8,2,8,3,1,0,0,0,40,0,0,0
4,318763,15,1,0,3,4,4,1,0,0,39,0,3,1
4,168138,9,4,2,11,0,4,1,0,0,39,1,1,1
4,113530,9,4,2,4,0,4,1,0,0,39,0,1,1
4,321896,11,15,4,8,1,4,1,0,0,39,0,1,1
4,145791,8,2,0,13,4,4,0,0,0,39,0,1,1
4,131425,9,4,2,3,0,4,1,0,0,39,0,1,1
4,145214,15,1,0,1,4,4,0,4650,0,39,0,3,0
2,142166,11,15,2,3,0,4,1,0,0,39,0,3,4
4,494784,11,15,4,12,2,2,0,0,0,39,0,0,1
6,172479,11,15,2,5,0,4,1,15024,0,39,1,2,2
4,184655,1,13,0,14,1,4,1,0,0,39,0,1,2
2,26669,15,1,0,4,1,4,0,0,0,39,0,2,1
4,191479,15,1,0,4,3,2,0,0,0,39,0,2,1
4,86625,15,1,4,7,3,4,1,0,0,0,0,0,1
7,111795,9,4,2,3,0,4,1,0,0,39,1,3,2
4,242564,5,10,4,6,1,2,1,0,2205,39,0,2,1
4,364657,15,1,2,4,0,4,1,0,0,11,1,1,2
6,436107,7,3,2,14,0,4,1,0,0,39,0,2,2
4,272476,7,3,2,8,5,4,0,0,0,39,1,1,1
1,47310,15,1,0,4,4,2,0,0,0,39,1,2,1
4,283796,2,14,4,7,2,4,1,0,0,26,0,0,1
4,161092,15,1,4,1,3,4,1,0,0,39,0,0,0
2,265230,9,4,4,10,1,2,0,0,0,39,0,1,1
1,61885,9,4,4,14,1,2,1,0,2001,39,0,3,3
4,150471,7,3,0,8,1,4,0,0,0,39,0,2,1
4,183041,1,13,4,6,3,4,1,0,0,39,0,0,1
4,176673,11,15,4,7,1,2,0,0,0,39,0,1,1
1,235891,7,3,4,1,1,4,1,0,0,4,0,2,1
4,163287,11,15,2,10,0,4,1,7688,0,39,1,2,2
4,164040,11,15,2,8,0,4,1,0,0,39,0,1,1
2,324561,12,5,2,10,5,4,0,0,0,39,1,2,2
4,99127,7,3,2,14,0,4,1,0,0,39,0,2,2
4,334999,11,15,2,12,0,4,1,0,0,39,0,2,2
4,543477,15,1,4,1,3,2,0,0,0,39,0,1,1
4,65876,11,15,2,3,0,4,1,0,0,39,0,1,1
2,105866,9,4,2,11,0,2,1,0,0,39,0,3,1
4,214858,11,15,2,8,3,4,1,0,0,39,0,1,1
4,154076,15,1,2,6,0,4,1,0,0,39,1,2,1
4,280307,9,4,2,4,0,4,1,0,0,5,0,4,0
4,97723,11,15,4,7,3,4,1,0,0,39,0,1,2
4,233499,15,1,2,14,0,4,1,0,0,39,1,0,1
2,259612,11,15,2,11,0,4,1,0,0,39,0,4,0
4,236977,11,15,5,3,3,4,1,0,0,26,0,0,1
4,347814,7,3,4,8,3,4,0,0,0,39,0,2,2
2,197495,9,4,0,10,4,2,0,0,0,39,0,2,1
4,227594,2,14,4,7,3,4,0,0,0,39,0,0,1
4,165441,5,10,0,7,4,4,0,0,0,39,0,3,1
0,337488,15,1,4,0,3,2,1,0,0,39,0,0,1
4,167552,3,8,2,3,0,2,1,0,0,14,1,3,1
4,396722,15,1,4,12,1,4,0,0,0,39,0,0,1
1,146538,11,15,4,1,3,4,1,0,0,39,0,0,1
4,51973,9,4,4,10,3,4,0,0,0,39,0,0,0
4,144778,11,15,2,3,0,4,1,0,0,39,0,2,1
4,169672,15,1,2,3,0,4,1,0,0,39,0,1,1
4,240137,4,9,4,6,1,4,1,0,0,26,0,0,2
7,103179,10,7,2,4,0,4,1,0,1902,39,1,3,2
4,172050,1,13,4,6,3,4,1,0,0,39,0,0,0
4,178976,11,15,4,1,4,4,0,0,0,39,0,2,1
4,176185,2,14,0,3,1,4,1,0,2258,39,0,1,2
4,158200,14,6,4,10,3,1,0,0,0,0,0,1,1
1,172571,15,1,0,1,1,4,1,0,0,39,1,2,1
6,226735,11,15,2,8,0,2,1,0,0,39,0,3,2
4,148015,11,15,4,7,1,2,0,0,0,39,0,2,2
4,199529,15,1,5,13,1,0,1,0,1980,39,0,1,1
2,35001,5,10,2,1,0,4,1,2885,0,39,0,3,1
0,67586,8,2,2,0,5,2,0,0,0,39,0,0,1
4,88126,9,4,4,4,3,4,1,0,0,39,0,0,1
4,226296,11,15,2,8,0,4,1,0,0,39,1,1,1
4,452452,0,12,4,9,3,2,0,0,0,39,0,0,0
4,378546,11,15,4,3,3,4,1,0,0,39,0,0,1
1,186087,11,15,0,13,4,4,1,0,0,39,0,3,1
4,27856,15,1,4,1,1,4,0,0,0,39,0,1,1
6,234859,15,1,2,8,0,4,1,0,0,39,0,4,1
4,71733,15,1,5,8,4,4,0,0,0,39,0,1,0
4,207473,15,1,2,14,0,4,1,0,0,8,0,1,1
4,179291,15,1,2,10,0,2,1,0,0,14,1,3,2
0,253190,15,1,4,0,3,4,1,0,0,39,0,0,2
4,92968,9,4,5,4,4,4,0,0,0,0,0,3,1
4,209286,15,1,2,3,0,4,1,0,0,39,0,0,1
4,122889,12,5,2,10,0,1,1,0,0,19,1,1,2
4,112358,15,1,4,8,1,4,1,0,0,39,0,1,1
4,176341,9,4,4,13,4,1,0,0,0,19,0,2,1
4,247276,5,10,6,8,1,3,0,0,0,39,0,3,1
4,276087,8,2,2,10,0,4,1,0,0,39,1,2,1
4,257557,5,10,2,14,0,2,1,10566,0,39,0,4,1
2,177937,9,4,0,10,1,4,1,0,0,0,0,2,2
5,106395,11,15,2,8,0,4,1,0,0,39,1,4,1
4,167138,11,15,0,4,1,4,0,0,0,39,0,3,1
4,213887,15,1,2,3,0,4,1,0,0,39,0,1,1
4,185647,15,1,2,3,0,4,1,0,0,39,0,1,2
4,143360,11,15,4,7,3,4,0,0,0,39,0,0,1
6,176862,15,1,2,3,0,4,1,0,0,39,0,1,1
1,97614,15,1,4,4,1,4,1,0,0,39,0,1,1
0,224680,14,6,2,0,0,4,1,0,1258,39,0,4,0
4,196763,7,3,4,4,1,4,0,0,0,39,0,3,2
4,306183,11,15,4,1,4,4,0,0,0,39,0,2,1
6,343061,5,10,2,5,0,4,1,4508,0,5,0,2,1
0,193047,11,15,2,0,0,4,1,0,0,39,1,2,1
4,348521,15,1,2,5,0,4,1,0,2415,39,1,2,4
4,195835,5,10,0,14,1,4,1,0,0,39,0,3,1
4,106273,15,1,4,12,3,4,0,0,0,39,0,0,1
4,222756,15,1,2,7,0,4,1,0,0,39,1,2,1
5,110610,0,12,2,5,0,4,1,0,0,39,0,3,2
0,191982,15,1,0,0,4,4,0,0,0,31,0,2,0
4,247286,15,1,0,12,4,4,0,0,0,39,0,2,1
4,219042,0,12,4,7,4,4,1,0,0,39,0,0,1
4,224566,7,3,4,10,1,4,1,0,1669,39,0,2,2
4,204751,15,1,2,3,0,4,1,0,0,39,1,3,1
4,113398,11,15,4,8,2,4,1,0,0,39,0,3,1
0,170428,9,4,4,0,1,1,1,0,0,36,0,0,1
4,258579,15,1,2,14,0,4,1,3103,0,39,1,3,1
4,162424,11,15,2,3,0,4,1,0,0,39,0,2,2
4,263005,12,5,2,4,0,4,1,0,0,11,0,1,2
5,26502,9,4,0,10,4,4,1,6497,0,39,0,2,2
4,369131,7,3,2,12,0,4,1,0,0,39,1,2,2
2,114859,15,1,2,14,0,4,1,0,0,39,0,2,0
4,405309,11,15,2,4,0,4,1,0,0,39,0,2,1
2,323627,15,1,4,4,1,4,0,0,0,39,0,2,0
4,106698,7,3,0,14,4,4,0,0,0,39,0,2,1
4,51506,2,14,2,14,0,4,1,0,0,39,0,2,1
4,117251,11,15,6,1,1,4,0,0,0,39,0,2,1
4,106705,11,15,4,6,3,2,1,0,0,39,0,1,1
4,217296,8,2,2,1,5,4,0,0,0,39,0,1,1
4,34788,15,1,2,12,0,4,1,0,1887,39,1,3,1
4,143368,11,15,0,5,1,2,1,0,0,39,0,2,1
2,86600,11,15,2,8,0,2,1,0,0,39,0,3,1
7,117017,15,1,5,12,1,4,1,0,0,39,0,4,0
0,104756,15,1,6,0,4,4,0,0,0,39,0,3,0
4,55720,9,4,2,10,0,4,1,0,0,39,1,2,1
7,481096,4,9,4,7,3,4,0,0,0,39,0,1,0
0,281668,0,12,4,0,3,2,0,0,0,39,0,0,1
4,186145,15,1,2,12,5,4,0,0,0,39,1,2,1
6,96524,9,4,2,12,0,4,1,0,0,39,1,2,1
2,187397,15,1,4,11,4,3,1,1151,0,39,0,0,1
4,181153,11,15,2,12,0,4,1,0,0,39,0,3,1
2,375170,15,1,4,1,3,2,0,0,0,39,0,0,1
4,360743,15,1,2,3,0,2,1,0,0,39,0,2,1
6,420054,11,15,2,3,0,4,1,0,0,22,0,1,1
4,137681,15,1,2,8,0,4,1,0,0,39,0,1,1
4,28419,14,6,2,10,0,4,1,99999,0,39,1,2,2
4,101214,9,4,0,12,4,4,1,0,0,39,1,2,2
2,213019,12,5,4,10,1,4,0,0,0,39,1,2,1
4,207540,10,7,5,4,4,4,1,0,0,39,1,2,1
4,145333,9,4,0,12,1,4,1,0,0,39,0,3,2
4,107306,9,4,2,4,0,4,1,0,0,39,1,2,1
4,195327,11,15,4,12,3,4,1,0,0,39,0,1,1
4,196126,9,4,5,3,1,4,1,0,0,0,0,3,1
4,175465,0,12,4,8,3,4,0,0,0,39,0,0,0
4,197905,15,1,2,8,0,4,1,0,0,39,0,1,1
5,118119,15,1,2,4,0,4,1,20051,0,39,1,4,2
4,172571,9,4,2,10,0,4,1,0,0,39,0,1,2
4,25051,0,12,4,8,3,4,1,0,0,39,0,0,0
4,210714,11,15,2,14,0,4,1,0,0,39,1,1,2
4,183083,15,1,4,7,1,4,0,0,0,39,0,0,1
4,99185,9,4,2,4,0,4,1,0,0,39,1,3,2
4,283921,15,1,2,3,0,4,1,0,0,39,0,1,1
2,396467,7,3,2,4,0,2,1,0,0,39,1,2,2
4,158680,12,5,2,4,0,4,1,0,0,39,1,2,2
4,202091,11,15,2,1,5,4,0,0,0,39,0,1,1
4,285127,11,15,4,6,1,2,0,0,0,39,0,0,1
4,218630,11,15,2,7,0,4,1,0,0,39,1,3,1
5,99309,11,15,2,4,0,4,1,0,0,39,1,1,1
4,165505,15,1,4,12,3,4,0,0,0,39,0,0,0
4,122272,9,4,4,1,3,4,0,0,0,39,0,0,1
4,147707,11,15,2,4,0,4,1,15024,0,39,1,3,2
1,44257,9,4,3,4,1,4,1,0,0,39,1,2,2
5,194995,15,1,2,4,0,4,1,0,0,39,1,3,2
7,345969,9,4,2,4,0,4,1,0,0,39,1,2,2
4,31842,9,4,4,4,3,4,1,0,0,39,0,1,1
4,143582,11,15,2,1,5,1,0,0,0,40,0,1,1
4,161438,11,15,2,4,0,4,1,0,0,39,1,2,2
4,317019,15,1,4,8,1,4,0,0,0,39,0,0,1
6,158451,15,1,0,8,1,4,0,0,0,39,0,2,2
4,225883,15,1,6,12,4,4,0,0,0,39,0,3,1
6,176319,11,15,2,12,3,4,0,7298,0,39,1,2,1
5,258883,9,4,2,10,0,4,1,0,0,39,1,3,2
4,26966,15,1,6,1,1,4,0,0,0,39,0,3,1
4,202812,12,5,2,10,0,4,1,0,0,0,1,2,1
4,35411,11,15,6,7,1,4,0,0,0,39,0,3,1
4,190885,11,15,5,8,4,4,0,0,0,26,0,2,1
4,182162,11,15,2,1,5,4,0,0,0,39,0,1,1
4,352640,11,15,4,1,3,4,0,0,0,39,0,0,1
6,213945,11,15,2,3,0,4,1,0,0,39,0,3,2
6,135102,11,15,2,14,0,4,1,0,0,39,0,3,3
6,102583,9,4,4,12,1,4,1,0,0,39,0,2,1
4,225612,9,4,6,12,1,4,1,0,0,39,1,4,1
4,241802,11,15,2,8,5,3,0,0,0,39,0,1,1
4,347434,6,11,2,6,0,4,1,0,0,26,0,2,2
4,305259,7,3,0,4,1,4,0,0,0,39,0,2,2
4,140830,11,15,4,8,3,4,0,0,0,39,0,1,1
4,291568,11,15,2,5,0,3,1,0,0,39,0,2,1
4,203067,14,6,2,10,0,4,1,0,0,39,1,2,1
6,155106,6,11,2,3,0,4,1,0,0,39,1,2,1
0,252752,11,15,4,0,3,2,1,0,0,39,0,0,1
0,404601,11,15,2,0,0,4,1,2414,0,39,0,3,1
2,100226,9,4,2,1,5,4,0,0,0,39,1,3,1
4,63503,9,4,2,4,0,4,1,0,0,39,1,2,1
4,95929,6,11,0,8,1,4,1,0,0,39,0,3,1
4,187618,11,15,2,4,0,4,1,0,0,39,0,1,2
6,92178,1,13,2,8,0,4,1,0,0,39,0,3,1
4,220362,8,2,2,14,0,4,1,0,0,39,1,1,4
2,209900,9,4,2,10,0,4,1,0,0,39,1,1,3
4,272376,7,3,4,1,1,4,0,0,0,39,0,1,1
6,173854,9,4,0,10,2,4,1,0,0,39,1,1,1
4,278924,11,15,0,12,1,4,1,0,0,39,0,2,1
4,324568,1,13,2,3,0,4,1,0,0,39,0,3,2
5,124963,12,5,2,12,0,4,1,0,0,39,1,3,1
4,211299,8,2,4,12,1,2,1,0,0,39,0,1,2
4,192791,11,15,2,7,0,4,1,0,0,39,0,2,1
4,182862,11,15,4,14,1,4,1,15831,0,39,1,4,1
4,46868,12,5,4,13,1,4,0,0,0,39,0,1,1
2,31365,9,4,6,10,1,4,0,0,0,39,1,3,1
4,148171,8,2,2,3,0,4,1,15024,0,39,1,2,1
4,142647,15,1,4,8,3,4,0,0,0,39,0,0,0
4,116230,5,10,2,3,0,4,1,0,0,39,0,3,1
4,108907,11,15,0,7,4,4,1,0,0,0,0,2,1
4,495982,15,1,4,1,3,4,1,0,0,39,0,0,0
4,334026,1,13,4,3,3,4,1,0,0,39,0,0,1
4,268571,15,1,2,8,0,4,1,0,0,39,0,1,1
4,213813,15,1,0,13,4,4,0,0,0,39,0,1,1
4,241667,12,5,4,10,1,4,0,0,0,39,0,1,2
4,160920,15,1,2,12,0,4,1,0,0,39,0,2,2
4,107265,11,15,2,14,0,4,1,0,0,39,1,2,2
0,41609,15,1,4,0,3,4,1,0,0,39,0,0,0
4,129460,0,12,6,1,4,4,0,0,2238,39,0,1,1
0,109912,9,4,2,0,5,4,0,0,0,39,1,2,0
4,167424,15,1,4,8,3,4,0,0,0,39,0,0,1
4,270079,5,10,2,3,0,4,1,0,0,39,0,2,1
4,325923,15,1,4,13,3,4,1,0,0,39,0,0,1
4,194905,15,1,4,8,3,4,0,0,0,39,0,0,0
2,183486,9,4,2,10,5,4,0,0,0,39,1,2,2
1,153066,12,5,2,10,0,4,1,0,0,39,1,2,1
5,56248,9,4,2,5,0,4,1,0,2415,39,1,3,2
4,105252,11,15,2,13,0,4,1,0,0,39,1,3,1
6,168195,14,6,2,10,0,4,1,0,1902,39,1,2,2
4,167735,1,13,4,3,3,4,1,6849,0,39,0,1,1
4,146310,6,11,2,7,0,4,1,0,0,39,0,2,1
4,256504,15,1,4,12,3,4,0,0,0,39,0,0,0
4,121425,1,13,4,1,3,4,0,0,0,39,0,0,0
4,146440,15,1,2,3,0,4,1,0,1740,39,0,1,1
0,155259,15,1,0,0,1,4,0,0,0,39,0,3,1
6,98829,9,4,2,10,0,4,1,0,0,39,0,3,2
5,239321,9,4,2,12,0,4,1,0,0,39,1,2,1
5,134768,12,5,2,12,0,4,1,0,0,39,0,3,1
4,556902,11,15,0,8,1,2,1,0,0,39,0,1,1
4,47907,9,4,4,1,1,4,0,0,0,39,0,1,2
4,114357,11,15,4,13,3,4,1,0,0,39,0,0,2
4,189462,12,5,4,10,1,4,0,0,1504,39,0,1,2
4,90646,8,2,0,1,4,4,0,0,0,39,0,2,1
4,232914,9,4,2,1,5,2,0,0,0,39,0,0,1
4,192201,15,1,4,4,1,2,0,0,0,39,0,0,0
4,27776,11,15,2,8,0,4,1,0,0,39,0,0,1
4,137476,9,4,2,10,5,4,0,0,0,39,1,1,1
4,100734,9,4,2,10,5,4,0,0,0,39,0,1,1
4,111746,11,15,5,3,1,4,1,0,0,32,0,1,2
4,184833,0,12,5,3,4,4,0,0,0,39,0,1,1
4,414721,1,13,4,8,3,2,1,0,1602,39,0,0,1
4,151780,8,2,4,12,1,2,0,0,0,39,0,0,1
7,203628,9,4,2,10,0,4,1,0,0,39,1,2,2
4,137363,2,14,4,8,3,4,0,0,0,39,0,0,0
4,172307,6,11,2,3,0,4,1,0,0,39,0,2,1
4,273403,8,2,4,8,1,4,0,0,0,39,0,0,2
7,37931,11,15,2,11,0,4,1,0,0,39,1,2,2
4,97030,15,1,0,8,1,4,0,0,0,39,0,3,1
4,54608,15,1,2,7,0,4,1,0,0,39,0,1,2
4,108542,15,1,2,1,0,4,1,0,0,39,1,1,1
4,253814,9,4,2,13,5,4,0,0,0,39,1,1,1
4,421412,11,15,2,7,0,4,1,0,0,39,1,2,2
4,207140,11,15,0,1,1,4,0,0,0,39,0,2,1
4,138153,15,1,4,1,3,4,0,0,0,39,0,0,0
4,46987,11,15,4,1,1,4,0,0,0,39,0,1,2
5,183173,11,15,2,4,0,4,1,0,0,39,1,3,3
2,229531,7,3,2,10,0,4,1,0,0,39,0,1,2
6,320744,11,15,2,12,0,4,1,3908,0,39,0,2,2
4,257405,4,9,4,5,2,2,1,0,0,26,0,1,1
7,432052,15,1,4,6,1,4,1,0,0,39,0,0,0
4,397280,7,3,4,10,1,4,1,0,0,39,1,2,2
4,38001,15,1,4,8,3,4,0,0,0,39,0,0,0
4,101618,11,15,2,4,0,4,1,0,0,39,0,1,2
1,332727,15,1,2,3,0,4,1,0,0,39,1,2,1
4,115215,11,15,4,14,3,4,1,0,0,39,0,2,1
4,178449,15,1,4,1,1,4,1,0,0,39,0,1,2
4,185267,8,2,2,1,0,4,1,0,0,39,0,2,1
4,410439,11,15,4,1,3,4,1,0,0,39,0,0,1
4,85572,9,4,2,4,5,4,0,0,0,39,1,1,2
4,83517,11,15,4,14,3,4,1,0,0,39,0,1,2
6,194726,11,15,0,3,3,4,1,0,0,39,0,2,1
4,322674,15,1,4,6,1,4,1,0,0,39,0,0,1
2,34540,12,5,0,10,4,4,0,0,0,39,0,2,2
2,211073,15,1,2,11,0,4,1,0,0,39,1,1,3
4,194901,11,15,4,12,2,4,1,0,0,39,0,1,1
4,117059,1,13,2,14,0,0,1,0,0,39,0,3,1
6,78875,15,1,2,4,0,4,1,2290,0,39,0,3,1
4,51461,12,5,2,10,0,4,1,0,0,39,0,1,2
4,266119,9,4,2,12,0,4,1,0,0,39,0,4,1
2,92374,12,5,2,10,5,2,0,0,0,39,1,2,1
4,175262,5,10,2,7,0,4,1,0,0,39,0,3,1
4,208249,11,15,2,6,0,4,1,0,0,39,0,1,3
4,196385,9,4,2,10,0,4,1,15024,0,39,1,1,1
0,110622,9,4,4,0,3,1,0,0,0,36,0,0,0
4,146980,11,15,3,8,4,4,0,0,0,39,0,1,3
4,112974,1,13,4,10,2,4,1,0,0,39,0,0,0
6,175943,8,2,2,10,5,4,0,0,1977,39,1,2,0
4,163265,6,11,2,12,0,4,1,4508,0,39,0,1,1
4,210932,11,15,4,1,3,4,0,0,0,39,0,0,1
4,145290,15,1,2,3,0,4,1,0,0,39,0,2,1
4,198992,11,15,4,1,3,4,0,0,0,39,0,0,1
0,174887,15,1,2,0,0,4,1,0,0,39,0,4,0
1,36651,12,5,2,4,0,4,1,0,1848,39,1,2,1
4,190072,15,1,0,4,1,4,1,0,0,39,1,2,2
4,49087,9,4,4,10,1,4,1,0,0,39,0,1,2
4,126622,1,13,0,6,4,4,0,0,0,39,0,2,1
4,174189,6,11,5,8,1,4,1,0,0,39,0,2,1
4,118605,7,3,2,10,0,4,1,0,0,39,0,1,2
6,377622,7,3,0,12,1,4,1,0,0,39,0,2,2
4,157272,11,15,5,12,4,4,1,0,0,39,0,2,2
4,78530,11,15,4,6,1,4,1,0,0,39,0,1,1
4,190391,9,4,4,12,1,4,1,0,0,39,0,1,1
